mechanism,variable,replicate,a_boot,b_boot,ab_boot
中间品进口份额,intermediate_share,1807,0.017713041598953608,0.020549204672481523,0.00036398891718907706
中间品进口份额,intermediate_share,1808,0.01668448021702458,0.016405295275884475,0.00027371382448494134
中间品进口份额,intermediate_share,1809,0.016814900533411194,0.0169302257933161,0.00028468006272280285
中间品进口份额,intermediate_share,1810,0.017234779268654476,0.018989802541629314,0.000327285055160315
中间品进口份额,intermediate_share,1811,0.018479264025370857,0.01410586909399053,0.0002606660792951698
中间品进口份额,intermediate_share,1812,0.017719347884371458,0.021582655563044027,0.0003824305821901421
中间品进口份额,intermediate_share,1813,0.01875077182033836,0.018618139120225707,0.0003491044783626674
中间品进口份额,intermediate_share,1814,0.017649628139024983,0.01858660106278128,0.00032804659712649617
中间品进口份额,intermediate_share,1815,0.01735033399616608,0.019272125040897932,0.000334377806275455
中间品进口份额,intermediate_share,1816,0.017528853165545873,0.013358371647005061,0.00023415693513114292
中间品进口份额,intermediate_share,1817,0.017415596972440193,0.017851256740681255,0.00031089029284726106
中间品进口份额,intermediate_share,1818,0.01660900488858172,0.019854757835582,0.00032976776995278763
中间品进口份额,intermediate_share,1819,0.018192903819244495,0.021145673666688142,0.00038470120721118846
中间品进口份额,intermediate_share,1820,0.01784499721423664,0.011670013474067186,0.00020825135793483299
中间品进口份额,intermediate_share,1821,0.01784611673466933,0.01659391702033228,0.00029613698023026616
中间品进口份额,intermediate_share,1822,0.01800625061251766,0.024004542111887708,0.000432231801105384
中间品进口份额,intermediate_share,1823,0.01727757818354464,0.022797678863173437,0.00039388867896182216
中间品进口份额,intermediate_share,1824,0.017321338871969127,0.01340528792637502,0.00023219753484905807
中间品进口份额,intermediate_share,1825,0.018252612037598117,0.013683865822163625,0.00024976629402650123
中间品进口份额,intermediate_share,1826,0.016571551820429135,0.014544302833476932,0.00024102166809697727
中间品进口份额,intermediate_share,1827,0.017313019272689984,0.01884379099319567,0.0003262429166357386
中间品进口份额,intermediate_share,1828,0.01781839300621787,0.02022123805902279,0.00036030996680795824
中间品进口份额,intermediate_share,1829,0.017455418337729144,0.012670074931529047,0.00022116145830021445
中间品进口份额,intermediate_share,1830,0.018412601442411938,0.014383537856007184,0.00026483834987450457
中间品进口份额,intermediate_share,1831,0.017546937670415735,0.017191787690615978,0.00030166322705025905
中间品进口份额,intermediate_share,1832,0.0172364681252137,0.023312559979821373,0.0004018261970093236
中间品进口份额,intermediate_share,1833,0.017681484927218945,0.022272403752243805,0.0003938091712382335
中间品进口份额,intermediate_share,1834,0.017151556321726436,0.019130844757391234,0.00032812376133860066
中间品进口份额,intermediate_share,1835,0.018445385213664674,0.015606257259698643,0.0002878634268986923
中间品进口份额,intermediate_share,1836,0.017272543370722464,0.018605010969527817,0.0003213558588839364
中间品进口份额,intermediate_share,1837,0.017395057425978248,0.02631832104764627,0.0004578087059791389
中间品进口份额,intermediate_share,1838,0.01769868924523416,0.018943723253804442,0.0003352790710168009
中间品进口份额,intermediate_share,1839,0.017482040389109037,0.021795862702120476,0.0003810361520739454
中间品进口份额,intermediate_share,1840,0.017974431289104115,0.016590566270813813,0.0002982059934820712
中间品进口份额,intermediate_share,1841,0.018137314289765755,0.01123120924303398,0.00020370397189502945
中间品进口份额,intermediate_share,1842,0.018080729461944424,0.018046030477639575,0.0003262853949282049
中间品进口份额,intermediate_share,1843,0.018051004937867546,0.01814914681878451,0.00032761033884396226
中间品进口份额,intermediate_share,1844,0.01726156791598061,0.01885835209286381,0.0003255247254344437
中间品进口份额,intermediate_share,1845,0.016877109178615856,0.013457372640820656,0.00022712154731644818
中间品进口份额,intermediate_share,1846,0.01703200512771067,0.015613186979802955,0.0002659238806999094
中间品进口份额,intermediate_share,1847,0.017615457768921094,0.020435244656183783,0.0003599761892385759
中间品进口份额,intermediate_share,1848,0.01725851929250086,0.017088538654509627,0.0002949228740495011
中间品进口份额,intermediate_share,1849,0.01706178285415158,0.016534738030417766,0.0002821121098252699
中间品进口份额,intermediate_share,1850,0.017721485461777355,0.018819538219771566,0.00033351017295904506
中间品进口份额,intermediate_share,1851,0.01784187449398349,0.017427631024954635,0.00031094160547469346
中间品进口份额,intermediate_share,1852,0.017268737062190932,0.019605940670664995,0.00033856983429862914
中间品进口份额,intermediate_share,1853,0.01828097834541325,0.01686602919389575,0.0003083275144667159
中间品进口份额,intermediate_share,1854,0.016547136036108617,0.012547013838128594,0.00020761714482645113
中间品进口份额,intermediate_share,1855,0.01838421833616717,0.015448731379040603,0.0002840128506890794
中间品进口份额,intermediate_share,1856,0.017418788876737663,0.021624088319992473,0.0003766654290978777
中间品进口份额,intermediate_share,1857,0.01752766939880656,0.02159572534328205,0.0003785227342444761
中间品进口份额,intermediate_share,1858,0.017456759660357507,0.015336067396482706,0.00026771804267544327
中间品进口份额,intermediate_share,1859,0.01797657153412777,0.01553451900352277,0.00027925739211509434
中间品进口份额,intermediate_share,1860,0.017552275686853355,0.01711425623648313,0.0003003941436382012
中间品进口份额,intermediate_share,1861,0.017967812284109493,0.023195963900272683,0.0004167807251090798
中间品进口份额,intermediate_share,1862,0.01754467164660645,0.019879306152394673,0.00034877589900612796
中间品进口份额,intermediate_share,1863,0.016951303384615347,0.01682184894164122,0.0002851522648999309
中间品进口份额,intermediate_share,1864,0.01773015621043358,0.021622005304685662,0.0003833615316349003
中间品进口份额,intermediate_share,1865,0.017501729588534642,0.018818475308453524,0.0003293558661170696
中间品进口份额,intermediate_share,1866,0.01861413606603771,0.02185978810993727,0.0004069010702531256
中间品进口份额,intermediate_share,1867,0.018539630872146655,0.024320247362758646,0.00045088840882484343
中间品进口份额,intermediate_share,1868,0.017698217797738995,0.013271366677330898,0.00023487953792905792
中间品进口份额,intermediate_share,1869,0.01747514076626525,0.015808553132172238,0.0002762566912956933
中间品进口份额,intermediate_share,1870,0.018249657621488967,0.016862902342151913,0.0003077421942488768
中间品进口份额,intermediate_share,1871,0.01696343413663681,0.01576196377574286,0.0002673770343738692
中间品进口份额,intermediate_share,1872,0.01757164902357884,0.012001448974649935,0.00021088524915693877
中间品进口份额,intermediate_share,1873,0.01856040722130299,0.015005844078611328,0.00027851457679840445
中间品进口份额,intermediate_share,1874,0.0174662798359885,0.018572595671866494,0.000324394153285489
中间品进口份额,intermediate_share,1875,0.016897758224997533,0.014364443900292113,0.00024272690006367669
中间品进口份额,intermediate_share,1876,0.01761779208265478,0.015312423881212222,0.0002697711002206746
中间品进口份额,intermediate_share,1877,0.017308057500624457,0.019057557047142498,0.0003298492931933732
中间品进口份额,intermediate_share,1878,0.017530601258019897,0.024592058561853227,0.00043111357276172315
中间品进口份额,intermediate_share,1879,0.0181393474560816,0.014744755945132316,0.00026746025124387994
中间品进口份额,intermediate_share,1880,0.01746180561846389,0.01567896070532846,0.0002737829641359791
中间品进口份额,intermediate_share,1881,0.017298146040730225,0.016767496889526078,0.0002900466099325119
中间品进口份额,intermediate_share,1882,0.01717454398314175,0.02217837376162896,0.0003809034556436535
中间品进口份额,intermediate_share,1883,0.0181335252320853,0.019682092036292346,0.0003569057125603324
中间品进口份额,intermediate_share,1884,0.017448187224724573,0.016557035911855846,0.00028889026247654916
中间品进口份额,intermediate_share,1885,0.017125542133624123,0.023713820940968484,0.0004061120396737738
中间品进口份额,intermediate_share,1886,0.01769149956550865,0.023661007847837832,0.00041859871005951976
中间品进口份额,intermediate_share,1887,0.017468602044705895,0.019206038295470476,0.00033550263983895526
中间品进口份额,intermediate_share,1888,0.017833322588273703,0.01724769932099461,0.0003075837858968462
中间品进口份额,intermediate_share,1889,0.01704573675103015,0.013436548308376716,0.000229035865307089
中间品进口份额,intermediate_share,1890,0.01829340032149005,0.020004342750735045,0.00036594745010749363
中间品进口份额,intermediate_share,1891,0.01769871914241399,0.01943148267720372,0.0003439123544245113
中间品进口份额,intermediate_share,1892,0.016675730861584952,0.023794049919731844,0.0003967831725685653
中间品进口份额,intermediate_share,1893,0.01677236191856584,0.013241807587586606,0.0002220963893150138
中间品进口份额,intermediate_share,1894,0.017973391135325523,0.020387239273628538,0.00036642782563439555
中间品进口份额,intermediate_share,1895,0.018207314267304417,0.017807633294110215,0.00032422917574277807
中间品进口份额,intermediate_share,1896,0.018205348665817623,0.013730183848544263,0.000249962784208526
中间品进口份额,intermediate_share,1897,0.01762476038476916,0.016015023519804668,0.00028226095209299965
中间品进口份额,intermediate_share,1898,0.017557206482562263,0.016079755777735585,0.00028231559237887723
中间品进口份额,intermediate_share,1899,0.01738730604343878,0.013888672285203393,0.00024148659555985763
中间品进口份额,intermediate_share,1900,0.016339974862750375,0.016412979249337767,0.00026818766835702264
中间品进口份额,intermediate_share,1901,0.0171007701463157,0.017879641384907153,0.00030575563762185094
中间品进口份额,intermediate_share,1902,0.01744195327880477,0.01910211143170382,0.00033317813511830055
中间品进口份额,intermediate_share,1903,0.016636019723230866,0.013582496869235699,0.00022595868580732657
中间品进口份额,intermediate_share,1904,0.018213313056041184,0.01442698293719553,0.0002627631566893067
中间品进口份额,intermediate_share,1905,0.017893702810681388,0.019783112662548948,0.00035399313865387867
中间品进口份额,intermediate_share,1906,0.01737229601626826,0.019418158693226543,0.0003373380009096044
中间品进口份额,intermediate_share,1907,0.01786271680885008,0.019597113734693226,0.00035005769291365145
中间品进口份额,intermediate_share,1908,0.018388227571114538,0.022081756282457305,0.0004060443596917131
中间品进口份额,intermediate_share,1909,0.017563066113091073,0.018446482634457955,0.0003239767940629715
中间品进口份额,intermediate_share,1910,0.017674547688700262,0.006487856371564167,0.00011466992683664871
中间品进口份额,intermediate_share,1911,0.01834935316101822,0.015141128111721452,0.00027782990697819784
中间品进口份额,intermediate_share,1912,0.01730017848426854,0.014783695218324538,0.0002557605659340419
中间品进口份额,intermediate_share,1913,0.017115907668928308,0.014982410216476182,0.00025643754992321453
中间品进口份额,intermediate_share,1914,0.01796428409146947,0.013274798923397132,0.00023847225911703918
中间品进口份额,intermediate_share,1915,0.018345820861050802,0.01932881858785855,0.0003546030432686019
中间品进口份额,intermediate_share,1916,0.017552113040457798,0.014377274021076867,0.00025235153883157837
中间品进口份额,intermediate_share,1917,0.017811430062482318,0.02496972338400426,0.0004447464817337212
中间品进口份额,intermediate_share,1918,0.016554286459838054,0.011412260682818687,0.0001889218324977276
中间品进口份额,intermediate_share,1919,0.016368408233866295,0.018565614408659958,0.0003038895557534964
中间品进口份额,intermediate_share,1920,0.01765619160471388,0.022496248385878072,0.0003971980718882986
中间品进口份额,intermediate_share,1921,0.016336386640464363,0.018761150941012952,0.0003064894155924994
中间品进口份额,intermediate_share,1922,0.017556434675336335,0.015786258817545196,0.00027715042169818444
中间品进口份额,intermediate_share,1923,0.01735797267570912,0.015561489191725151,0.00027011590418330795
中间品进口份额,intermediate_share,1924,0.01841412546206919,0.02216454651324146,0.00040814074030469643
中间品进口份额,intermediate_share,1925,0.018185471771073408,0.02040994472044232,0.00037116447356277255
中间品进口份额,intermediate_share,1926,0.016893241845752277,0.021179326103273485,0.00035778747799265314
中间品进口份额,intermediate_share,1927,0.017939650555270303,0.013609539253136496,0.00024415037841950314
中间品进口份额,intermediate_share,1928,0.0175327210183148,0.02170404271259897,0.0003805309258495861
中间品进口份额,intermediate_share,1929,0.017081326686318437,0.021252475906226996,0.0003630204838473748
中间品进口份额,intermediate_share,1930,0.018367395854323676,0.02814191259452112,0.0005168936487213465
中间品进口份额,intermediate_share,1931,0.01759906715944925,0.016822667148794004,0.00029606324895268627
中间品进口份额,intermediate_share,1932,0.017159725399985424,0.01925779384745508,0.00033045845423185796
中间品进口份额,intermediate_share,1933,0.018302540015919872,0.01974260252936333,0.0003613397728120732
中间品进口份额,intermediate_share,1934,0.017810624244086602,0.012740271226556249,0.00022691218358394168
中间品进口份额,intermediate_share,1935,0.015954045054236043,0.01975551255224642,0.0003151803373280651
中间品进口份额,intermediate_share,1936,0.017676556501570243,0.018222501953189543,0.00032211108537552905
中间品进口份额,intermediate_share,1937,0.018215758708143126,0.01589604930344881,0.00028955859852437013
中间品进口份额,intermediate_share,1938,0.017810569435066412,0.01938495925072146,0.00034525716273090754
中间品进口份额,intermediate_share,1939,0.01690671482625693,0.018336116420175318,0.0003100034913369512
中间品进口份额,intermediate_share,1940,0.017232782328831582,0.019713626448092065,0.00033972063349186786
中间品进口份额,intermediate_share,1941,0.017453316232383054,0.014108114031360265,0.00024623337563185125
中间品进口份额,intermediate_share,1942,0.017860528832610703,0.017807281221923342,0.000318047459694569
中间品进口份额,intermediate_share,1943,0.017751324847838444,0.018861433481639402,0.0003348154328284775
中间品进口份额,intermediate_share,1944,0.01717891509791906,0.01652680996920027,0.00028391266530033375
中间品进口份额,intermediate_share,1945,0.01771386124358907,0.01983664707820673,0.0003513836138814006
中间品进口份额,intermediate_share,1946,0.018435715403704724,0.016128197088284713,0.0002973348514944762
中间品进口份额,intermediate_share,1947,0.017741890532924784,0.014452242348558183,0.00025641010170341906
中间品进口份额,intermediate_share,1948,0.017024352328063576,0.01683316590368107,0.00028657374714101326
中间品进口份额,intermediate_share,1949,0.01789815205678872,0.020025206541341472,0.0003584141916455298
中间品进口份额,intermediate_share,1950,0.017320738228264163,0.019412494387615508,0.0003362387336455354
中间品进口份额,intermediate_share,1951,0.01753051390873402,0.017362322505629763,0.00030437043617286826
中间品进口份额,intermediate_share,1952,0.01771973609791166,0.019302301562338912,0.0003420316897669535
中间品进口份额,intermediate_share,1953,0.017900145102719974,0.015982607271166384,0.0002860909892736656
中间品进口份额,intermediate_share,1954,0.01727060814483357,0.017600829651889062,0.0003039770319417434
中间品进口份额,intermediate_share,1955,0.016827203078124284,0.012620592846344026,0.0002123692787917535
中间品进口份额,intermediate_share,1956,0.018419212845641936,0.014841578514253639,0.00027337019361934397
中间品进口份额,intermediate_share,1957,0.017588770525024496,0.018283351159627766,0.0003215816679751333
中间品进口份额,intermediate_share,1958,0.017585923007088732,0.01925660853795118,0.000338645235126057
中间品进口份额,intermediate_share,1959,0.017293285010983154,0.015427187260106596,0.00026678674620683165
中间品进口份额,intermediate_share,1960,0.017236680644639103,0.020159472453618932,0.0003474823886474286
中间品进口份额,intermediate_share,1961,0.01778376540990528,0.014797960578672897,0.00026316345947614497
中间品进口份额,intermediate_share,1962,0.01775340053392742,0.016039458528112532,0.00028475493159689974
中间品进口份额,intermediate_share,1963,0.01673062753794657,0.0166832326466788,0.0002791209515404936
中间品进口份额,intermediate_share,1964,0.01760219405118787,0.01800088050563152,0.00031685499175237086
中间品进口份额,intermediate_share,1965,0.017615298865027874,0.022132559099404616,0.0003898716431839045
中间品进口份额,intermediate_share,1966,0.01790075275645393,0.01761130609563335,0.00031525563613616253
中间品进口份额,intermediate_share,1967,0.01850139674355799,0.01831583788758827,0.0003388685834489617
中间品进口份额,intermediate_share,1968,0.017966112211484673,0.014445906074476968,0.0002595367695306213
中间品进口份额,intermediate_share,1969,0.017419394975599724,0.022611419848947146,0.0003938772533079258
中间品进口份额,intermediate_share,1970,0.018176522610270567,0.018752322345745816,0.0003408520111125308
中间品进口份额,intermediate_share,1971,0.01737844838921121,0.015289815528243423,0.00026571327003813844
中间品进口份额,intermediate_share,1972,0.018024200068253275,0.014633293290100786,0.0002637534059182048
中间品进口份额,intermediate_share,1973,0.017791709656251268,0.020074599996427727,0.00035716145460182487
中间品进口份额,intermediate_share,1974,0.017029259125773574,0.021053917656755138,0.0003585326193895828
中间品进口份额,intermediate_share,1975,0.018198047116021514,0.016221784427693772,0.00029520479732111536
中间品进口份额,intermediate_share,1976,0.018408265481075842,0.017026032770611967,0.00031341973133092236
中间品进口份额,intermediate_share,1977,0.01651832072878946,0.015102743101879833,0.00024947195444136364
中间品进口份额,intermediate_share,1978,0.017460282044107205,0.02051353144180212,0.00035817204469452616
中间品进口份额,intermediate_share,1979,0.017178794935324353,0.021849711660648367,0.0003753517160142436
中间品进口份额,intermediate_share,1980,0.017400634421387364,0.015280443434406358,0.0002658894099987938
中间品进口份额,intermediate_share,1981,0.01742018762395002,0.017253932964206294,0.00030056674948752976
中间品进口份额,intermediate_share,1982,0.016972286016975355,0.024500787044111676,0.00041583436535366753
中间品进口份额,intermediate_share,1983,0.018367203437141648,0.022371501190242633,0.00041090191355544297
中间品进口份额,intermediate_share,1984,0.018452055807770297,0.016899194010673864,0.00031182487099129167
中间品进口份额,intermediate_share,1985,0.017312624437144646,0.014537859267865206,0.0002516884976246129
中间品进口份额,intermediate_share,1986,0.017720620328635098,0.011949088713762877,0.00021174526436977065
中间品进口份额,intermediate_share,1987,0.01737099813768743,0.018322909256302963,0.0003182872225682545
中间品进口份额,intermediate_share,1988,0.017118241176515815,0.01095284613672624,0.0001874934617377493
中间品进口份额,intermediate_share,1989,0.01833731943089539,0.017770619584588802,0.0003258655278075304
中间品进口份额,intermediate_share,1990,0.018208949880516488,0.018292091920881125,0.000333079784997125
中间品进口份额,intermediate_share,1991,0.01753888107880407,0.02073847029955446,0.0003637295643401959
中间品进口份额,intermediate_share,1992,0.017601367526044652,0.027440995852931294,0.00048299905328811086
中间品进口份额,intermediate_share,1993,0.017170400958187036,0.018152373573392437,0.00031168353259794653
中间品进口份额,intermediate_share,1994,0.017824427179217672,0.013911166309374447,0.00024795857085943107
中间品进口份额,intermediate_share,1995,0.017390187576895172,0.015867276498268693,0.00027593491463935295
中间品进口份额,intermediate_share,1996,0.016758616009634214,0.016207614117293198,0.0002716171814240433
中间品进口份额,intermediate_share,1997,0.01750708359659156,0.019031350359517533,0.0003331834417000963
中间品进口份额,intermediate_share,1998,0.018159179301510803,0.020899536979027102,0.0003795184393207086
中间品进口份额,intermediate_share,1999,0.016158170963664124,0.023058335120905733,0.0003725805210210557
中间品进口份额,intermediate_share,2000,0.018021787357731318,0.017493143126240385,0.00031525770563946347
单一伙伴来源份额（来源集中度）,source_share,1,-0.012594829636114857,-2.2238814903085227,0.028009408501345055
单一伙伴来源份额（来源集中度）,source_share,2,-0.012629239900560987,-1.8095013945190859,0.022852627211781187
单一伙伴来源份额（来源集中度）,source_share,3,-0.01272722639700172,-1.9621627568396034,0.024972889634062665
单一伙伴来源份额（来源集中度）,source_share,4,-0.012837648647491519,-2.0810180740295037,0.026715378863470262
单一伙伴来源份额（来源集中度）,source_share,5,-0.012546436173476137,-2.0632884269475227,0.025886916556169075
单一伙伴来源份额（来源集中度）,source_share,6,-0.012864440960455187,-1.9598763111387882,0.02521271309443964
单一伙伴来源份额（来源集中度）,source_share,7,-0.01281103921013511,-2.1473317163951067,0.02750955081590444
单一伙伴来源份额（来源集中度）,source_share,8,-0.012774731793211865,-2.1339015559067644,0.02726002004982641
单一伙伴来源份额（来源集中度）,source_share,9,-0.012671914673639989,-2.1136189720880454,0.026783599266886372
单一伙伴来源份额（来源集中度）,source_share,10,-0.012613593733033638,-2.165134315993362,0.027310124639389942
单一伙伴来源份额（来源集中度）,source_share,11,-0.01247247556521108,-1.978116041055443,0.02467200398721609
单一伙伴来源份额（来源集中度）,source_share,12,-0.012604906279919928,-2.294591019563614,0.028923104752345268
单一伙伴来源份额（来源集中度）,source_share,13,-0.012593022114423725,-2.158033804011559,0.027176167417591518
单一伙伴来源份额（来源集中度）,source_share,14,-0.012572521415560804,-2.1857467237495265,0.027480347493332787
单一伙伴来源份额（来源集中度）,source_share,15,-0.012606159334540297,-2.028596841053525,0.02557281500386585
单一伙伴来源份额（来源集中度）,source_share,16,-0.012514280327461635,-2.423899183669809,0.030333353869949408
单一伙伴来源份额（来源集中度）,source_share,17,-0.012709604228043328,-2.023781220654118,0.025721458358660267
单一伙伴来源份额（来源集中度）,source_share,18,-0.012640703168965478,-1.969045139801538,0.024890115138525376
单一伙伴来源份额（来源集中度）,source_share,19,-0.012863467989612019,-2.293974670395225,0.02950846974160976
单一伙伴来源份额（来源集中度）,source_share,20,-0.012658641291774906,-2.321953725631239,0.02939277930886618
单一伙伴来源份额（来源集中度）,source_share,21,-0.012639622253167703,-2.065475129178454,0.026106825406128423
单一伙伴来源份额（来源集中度）,source_share,22,-0.012671785539027255,-2.070727053099039,0.026239809126732926
单一伙伴来源份额（来源集中度）,source_share,23,-0.012691233472389788,-2.1342234284504538,0.027085927812708892
单一伙伴来源份额（来源集中度）,source_share,24,-0.012648036186229712,-2.066453902118965,0.02613658373117626
单一伙伴来源份额（来源集中度）,source_share,25,-0.012687827020410344,-2.318677868161818,0.029418983707290968
单一伙伴来源份额（来源集中度）,source_share,26,-0.01273585722378487,-1.9151770656465417,0.024391421666341617
单一伙伴来源份额（来源集中度）,source_share,27,-0.012605118620692461,-2.19220782072902,0.027633039621499014
单一伙伴来源份额（来源集中度）,source_share,28,-0.012623274165077041,-2.026425464134582,0.02558012420886432
单一伙伴来源份额（来源集中度）,source_share,29,-0.012628518765066338,-2.1254006370528313,0.02684066182830563
单一伙伴来源份额（来源集中度）,source_share,30,-0.012420291254831978,-2.4891804311946637,0.030916345941265976
单一伙伴来源份额（来源集中度）,source_share,31,-0.012585578380465718,-2.096302941139065,0.026383184974906514
单一伙伴来源份额（来源集中度）,source_share,32,-0.012502230093986464,-2.2052009863690465,0.027569930135071728
单一伙伴来源份额（来源集中度）,source_share,33,-0.012694845137457776,-2.0344253372183783,0.025826714599707624
单一伙伴来源份额（来源集中度）,source_share,34,-0.012660178277621417,-2.2812607534839247,0.028881167836847448
单一伙伴来源份额（来源集中度）,source_share,35,-0.012857371327165877,-2.2110072372469323,0.02842774105633495
单一伙伴来源份额（来源集中度）,source_share,36,-0.012771645260756814,-2.096334462574595,0.02677364010390201
单一伙伴来源份额（来源集中度）,source_share,37,-0.012642797706343106,-2.1648898842928705,0.027370264863623296
单一伙伴来源份额（来源集中度）,source_share,38,-0.012706094388105525,-2.3331448887084445,0.029645159177055454
单一伙伴来源份额（来源集中度）,source_share,39,-0.012796160044779962,-2.05953651514049,0.026354158865806096
单一伙伴来源份额（来源集中度）,source_share,40,-0.0126327716562731,-2.0416946717770057,0.025792262580388366
单一伙伴来源份额（来源集中度）,source_share,41,-0.012952969274292497,-2.1518050719754065,0.027872264981564195
单一伙伴来源份额（来源集中度）,source_share,42,-0.012750511443740564,-1.9865368348075771,0.025329360645626173
单一伙伴来源份额（来源集中度）,source_share,43,-0.012558830983359045,-2.0340253197999134,0.025544980207239942
单一伙伴来源份额（来源集中度）,source_share,44,-0.012672588617001644,-2.180891065021646,0.027637535285513905
单一伙伴来源份额（来源集中度）,source_share,45,-0.012984895222850146,-2.244916458826087,0.02915000500190852
单一伙伴来源份额（来源集中度）,source_share,46,-0.012557878167391462,-2.297836320547457,0.028855948562042037
单一伙伴来源份额（来源集中度）,source_share,47,-0.012581684328733966,-2.0202679150857024,0.025418373167077825
单一伙伴来源份额（来源集中度）,source_share,48,-0.01256242911061829,-2.2993174477603566,0.028885012440297255
单一伙伴来源份额（来源集中度）,source_share,49,-0.012639357695500505,-2.258906057811343,0.028551121665210503
单一伙伴来源份额（来源集中度）,source_share,50,-0.012686821156045885,-2.1195889443650056,0.026890845861490917
单一伙伴来源份额（来源集中度）,source_share,51,-0.012717694917712324,-2.0346881147503155,0.025876542696089758
单一伙伴来源份额（来源集中度）,source_share,52,-0.012652464636236361,-2.43176300398083,0.030767795411575354
单一伙伴来源份额（来源集中度）,source_share,53,-0.012633147832900002,-2.178911032785128,0.027526505191911348
单一伙伴来源份额（来源集中度）,source_share,54,-0.012568332441688953,-2.039683272910543,0.02563541744969188
单一伙伴来源份额（来源集中度）,source_share,55,-0.012786069566908321,-2.0836602380684424,0.02664182475774386
单一伙伴来源份额（来源集中度）,source_share,56,-0.012612195570875185,-2.1788119658387477,0.02747960262532131
单一伙伴来源份额（来源集中度）,source_share,57,-0.0127669639653283,-2.1276100597945193,0.027163120965666615
单一伙伴来源份额（来源集中度）,source_share,58,-0.012758850459999683,-2.082020283262381,0.0265641854488309
单一伙伴来源份额（来源集中度）,source_share,59,-0.01269346827555158,-2.115793973474452,0.02685676367990118
单一伙伴来源份额（来源集中度）,source_share,60,-0.012706679088635705,-2.1873486729025116,0.027793937641525403
单一伙伴来源份额（来源集中度）,source_share,61,-0.012519592018075254,-2.25927207584186,0.028285164647370062
单一伙伴来源份额（来源集中度）,source_share,62,-0.012601450724261717,-2.2425298805467997,0.02825912978739501
单一伙伴来源份额（来源集中度）,source_share,63,-0.012756860243557268,-2.015628073316393,0.025713085634287827
单一伙伴来源份额（来源集中度）,source_share,64,-0.012617774621629736,-2.1244734055605794,0.026806126621009577
单一伙伴来源份额（来源集中度）,source_share,65,-0.012619067656967083,-2.076680445783604,0.026205771047243857
单一伙伴来源份额（来源集中度）,source_share,66,-0.012565646812523848,-2.1918954090512703,0.027542583560130753
单一伙伴来源份额（来源集中度）,source_share,67,-0.01296268653430186,-1.9583720324084717,0.025385762773654664
单一伙伴来源份额（来源集中度）,source_share,68,-0.012706174958332957,-1.992214745023912,0.02531342910484451
单一伙伴来源份额（来源集中度）,source_share,69,-0.012773468871296196,-2.030449264459664,0.025935880474321774
单一伙伴来源份额（来源集中度）,source_share,70,-0.012766375758092469,-2.247294171453019,0.028689801831740323
单一伙伴来源份额（来源集中度）,source_share,71,-0.012680440020055049,-2.1404965841984898,0.027142438549061662
单一伙伴来源份额（来源集中度）,source_share,72,-0.01273626929046268,-2.3168266131869752,0.02950772764485993
单一伙伴来源份额（来源集中度）,source_share,73,-0.012884390958392443,-2.3079244857266557,0.02973620137654905
单一伙伴来源份额（来源集中度）,source_share,74,-0.01277191156727423,-2.40655898211252,0.030736358500970593
单一伙伴来源份额（来源集中度）,source_share,75,-0.012642392468609945,-2.0395267697012813,0.02578449787279985
单一伙伴来源份额（来源集中度）,source_share,76,-0.012563184672799333,-2.1025481380020183,0.026414700541169733
单一伙伴来源份额（来源集中度）,source_share,77,-0.012522863796453492,-2.341461241462641,0.029321800211511553
单一伙伴来源份额（来源集中度）,source_share,78,-0.012784064877368974,-2.1671380639191966,0.0277048336073588
单一伙伴来源份额（来源集中度）,source_share,79,-0.012792023371356077,-2.038107490816146,0.02607151865585603
单一伙伴来源份额（来源集中度）,source_share,80,-0.01252272664361666,-1.7107644264758923,0.02142343526438123
单一伙伴来源份额（来源集中度）,source_share,81,-0.012673233538234048,-1.8699683702289618,0.02369854586502254
单一伙伴来源份额（来源集中度）,source_share,82,-0.012815363805677334,-2.1286909616493848,0.027279949103394003
单一伙伴来源份额（来源集中度）,source_share,83,-0.012822757785296205,-2.2292969108955103,0.028585734319922187
单一伙伴来源份额（来源集中度）,source_share,84,-0.012703121446183853,-2.299784136796855,0.029214437189737548
单一伙伴来源份额（来源集中度）,source_share,85,-0.012557903046925492,-2.2639721194528954,0.02843074237703188
单一伙伴来源份额（来源集中度）,source_share,86,-0.01272076155003314,-1.9337410456612238,0.024598658741368174
单一伙伴来源份额（来源集中度）,source_share,87,-0.01273974353521553,-2.085620656997971,0.02657027228190187
单一伙伴来源份额（来源集中度）,source_share,88,-0.012730030756838064,-1.8942522185175172,0.024113889002936734
单一伙伴来源份额（来源集中度）,source_share,89,-0.012457660239137962,-2.188907163201886,0.027268661734184407
单一伙伴来源份额（来源集中度）,source_share,90,-0.012671447491585752,-2.0682366913370633,0.026207552634448645
单一伙伴来源份额（来源集中度）,source_share,91,-0.012619529927754124,-2.0793674845186207,0.026240640201681546
单一伙伴来源份额（来源集中度）,source_share,92,-0.012723981583872918,-2.0389066881243316,0.025943011150929316
单一伙伴来源份额（来源集中度）,source_share,93,-0.01268007041749817,-2.2892580285908433,0.02902795300635493
单一伙伴来源份额（来源集中度）,source_share,94,-0.012675640987731562,-2.2538777513467667,0.02856934520630732
单一伙伴来源份额（来源集中度）,source_share,95,-0.012453197128689182,-2.339824580015922,0.02913829674149065
单一伙伴来源份额（来源集中度）,source_share,96,-0.012789156223026187,-2.2222474651186173,0.028420669997625932
